Wall time,Step,Value
1667377218.648902,706,0.0026893788017332554
1667377229.224989,707,0.0026885929983109236
1667377239.548388,708,0.0026878018397837877
1667377250.6887538,709,0.002687005326151848
1667377260.92176,710,0.0026862036902457476
1667377271.8271704,711,0.0026853971648961306
1667377282.6720173,712,0.002684585517272353
1667377293.5279362,713,0.0026837692130357027
1667377304.1279426,714,0.002682947786524892
1667377315.2075417,715,0.0026821219362318516
1667377326.6804905,716,0.002681291662156582
1667377338.6558633,717,0.0026804569642990828
1667377349.1501102,718,0.002679617842659354
1667377359.6604872,719,0.0026787747628986835
1667377370.434737,720,0.0026779279578477144
1667377381.3343062,721,0.002677077194675803
1667377392.5058143,722,0.002676223171874881
1667377404.2841544,723,0.0026753656566143036
1667377415.1442504,724,0.002674505114555359
1667377426.44841,725,0.0026736415456980467
1667377437.8442647,726,0.002672775648534298
1667377449.1139462,727,0.002671907190233469
1667377459.5804636,728,0.0026710364036262035
1667377470.6268241,729,0.0026701639872044325
1667377481.5485911,730,0.002669289940968156
1667377492.8336651,731,0.0026684144977480173
1667377503.8894577,732,0.0026675378903746605
1667377514.647871,733,0.0026666608173400164
1667377525.1360185,734,0.0026657830458134413
1667377535.3006158,735,0.0026649050414562225
1667377546.5536296,736,0.002664027502760291
1667377558.3951519,737,0.0026631501968950033
1667377569.331235,738,0.0026622735895216465
1667377580.260943,739,0.002661398146301508
1667377591.9274824,740,0.002660524332895875
1667377603.0889552,741,0.002659651916474104
1667377613.7506158,742,0.0026587818283587694
1667377625.0214667,743,0.002657913835719228
1667377635.6581588,744,0.00265704863704741
1667377647.1914704,745,0.0026561864651739597
1667377658.2586148,746,0.0026553277857601643
1667377669.0069118,747,0.00265447236597538
1667377679.301433,748,0.0026536211371421814
1667377700.9062638,750,0.0026519312523305416
1667377711.595223,751,0.0026510932948440313
1667377721.9814243,752,0.0026502604596316814
1667377733.0675702,753,0.002649432746693492
1667377744.1092484,754,0.0026486108545213938
1667377754.9827662,755,0.0026477945502847433
1667377765.315873,756,0.002646984299644828
1667377776.0983267,757,0.0026461801026016474
1667377787.3263466,758,0.0026453824248164892
1667377798.6952996,759,0.0026445912662893534
1667377809.2826383,760,0.002643807092681527
1667377830.5905762,762,0.00264225946739316
1667377841.848411,763,0.0026414962485432625
1667377852.9471478,764,0.002640740480273962
1667377864.5797489,765,0.0026399921625852585
1667377875.1926284,766,0.0026392515283077955
1667377885.8312652,767,0.0026385183446109295
1667377896.0911274,768,0.002637792844325304
1667377906.8311496,769,0.002637075027450919
1667377917.4456162,770,0.0026363651268184185
1667377928.0868704,771,0.0026356629095971584
1667377938.9132648,772,0.0026349686086177826
1667377950.1148987,773,0.0026342819910496473
1667377961.1292813,774,0.0026336032897233963
1667377972.3062034,775,0.0026329325046390295
1667377982.6031067,776,0.0026322694029659033
1667377992.9574568,777,0.0026316139847040176
1667378003.733135,778,0.0026309664826840162
1667378015.3260403,779,0.0026303266640752554
1667378026.3427472,780,0.0026296942960470915
1667378036.969145,781,0.002629069611430168
1667378047.7855082,782,0.0026284523773938417
1667378058.334869,783,0.0026278425939381123
1667378068.9251223,784,0.0026272402610629797
1667378090.6037652,786,0.0026260572485625744
1667378102.0274282,787,0.0026254765689373016
1667378112.5413604,788,0.0026249028742313385
1667378123.8733556,789,0.002624336164444685
1667378134.786415,790,0.0026237762067466974
1667378145.9366558,791,0.0026232232339680195
1667378156.8753219,792,0.0026226770132780075
1667378168.3755476,793,0.002622137311846018
1667378178.9933205,794,0.0026216041296720505
1667378189.7310693,795,0.0026210774667561054
1667378200.5286267,796,0.0026205573230981827
1667378211.3700895,797,0.002620043233036995
1667378222.099856,798,0.002619535429403186
1667378232.4761872,799,0.0026190339121967554
1667378243.564892,800,0.00261853844858706
1667378254.8301775,801,0.0026180490385740995
1667378265.827582,802,0.002617565682157874
1667378276.9745142,803,0.0026170879136770964
1667378288.333739,804,0.0026166161987930536
1667378299.1736732,805,0.0026161500718444586
1667378309.7414925,806,0.002615689765661955
1667378321.290479,807,0.002615235047414899
1667378331.705901,808,0.0026147859171032906
1667378342.034892,809,0.0026143421418964863
1667378352.4235346,810,0.0026139041874557734
1667378362.9946134,811,0.002613471355289221
1667378373.2918975,812,0.002613044111058116
1667378383.6115782,813,0.0026126219891011715
1667378394.20818,814,0.002612205222249031
1667378405.4457948,815,0.002611793577671051
1667378415.602246,816,0.002611387288197875
1667378425.8346715,817,0.0026109858881682158
1667378436.554725,818,0.0026105898432433605
1667378447.1126425,819,0.002610198687762022
1667378457.397267,820,0.0026098124217242002
1667378468.828575,821,0.002609431045129895
1667378479.6008525,822,0.0026090547908097506
1667378490.52681,823,0.002608683193102479
1667378501.5067565,824,0.002608316484838724
1667378512.3969624,825,0.0026079544331878424
1667378522.664429,826,0.0026075970381498337
1667378533.535835,827,0.002607244299724698
1667378544.3291273,828,0.0026068962179124355
1667378555.8249738,829,0.0026065525598824024
1667378566.3781624,830,0.0026062133256345987
1667378576.9445243,831,0.0026058785151690245
1667378587.953851,832,0.002605547895655036
1667378598.8631878,833,0.002605221699923277
1667378609.183182,834,0.0026048999279737473
1667378621.1051776,835,0.002604581881314516
1667378632.0614386,836,0.0026042682584375143
1667378642.4428494,837,0.002603958360850811
1667378653.0973637,838,0.0026036526542156935
1667378664.3437538,839,0.0026033506728708744
1667378675.1491559,840,0.0026030526496469975
1667378685.5187976,841,0.002602758351713419
1667378706.646522,843,0.0026021806988865137
1667378717.5037374,844,0.0026018971111625433
1667378728.6927137,845,0.0026016170158982277
1667378739.351548,846,0.002601340413093567
1667378750.180097,847,0.0026010670699179173
1667378760.8378437,848,0.0026007969863712788
1667378772.5954785,849,0.0026005299296230078
1667378783.5872927,850,0.002600266132503748
1667378794.4365504,851,0.0026000055950134993
1667378805.1806667,852,0.0025997476186603308
1667378826.415482,854,0.0025992407463490963
1667378836.77422,855,0.0025989916175603867
1667378847.0123136,856,0.002598745049908757
1667378858.7424922,857,0.0025985012762248516
1667378869.5403574,858,0.0025982598308473825
1667378880.2717848,859,0.0025980211794376373
1667378890.9126399,860,0.0025977848563343287
1667378901.698602,861,0.0025975508615374565
1667378912.042346,862,0.002597319195047021
1667378923.2675254,863,0.0025970900896936655
1667378934.4458666,864,0.002596863079816103
1667378956.0148978,866,0.0025964155793190002
1667378966.2177165,867,0.0025961948558688164
1667378976.586157,868,0.002595976460725069
1667378987.025336,869,0.002595759928226471
1667378997.9958963,870,0.002595545258373022
1667379009.6617668,871,0.002595332683995366
1667379020.2029698,872,0.0025951219722628593
1667379030.7920988,873,0.002594912890344858
1667379041.1525764,874,0.00259470590390265
1667379051.701041,875,0.002594500547274947
1667379062.595302,876,0.0025942970532923937
1667379073.9319787,877,0.0025940951891243458
1667379084.7565877,878,0.0025938949547708035
1667379095.6945612,879,0.0025936963502317667
1667379107.3637276,880,0.002593499608337879
1667379118.4342935,881,0.0025933042634278536
1667379129.2661815,882,0.0025931105483323336
1667379140.6488485,883,0.002592918463051319
1667379151.9083602,884,0.0025927280075848103
1667379164.2044783,885,0.0025925389491021633
1667379176.0446815,886,0.0025923512876033783
1667379187.030394,887,0.002592165255919099
1667379197.4378316,888,0.002591980854049325
1667379207.924001,889,0.0025917976163327694
1667379218.5469098,890,0.0025916157756000757
1667379229.6781883,891,0.0025914355646818876
1667379249.88464,893,0.0025910791009664536
1667379260.177256,894,0.0025909030809998512
1667379270.1764445,895,0.002590728225186467
1667379280.553357,896,0.002590554766356945
1667379291.2291043,897,0.002590382471680641
1667379301.378366,898,0.002590211806818843
1667379312.363238,899,0.0025900420732796192
1667379322.3444276,900,0.0025898737367242575
1667379332.603771,901,0.0025897067971527576
1667379342.8821437,902,0.0025895407889038324
1667379353.4738994,903,0.002589376177638769
1667379373.8777895,905,0.0025890504475682974
1667379384.0565267,906,0.002588889328762889
1667379394.3370564,907,0.0025887293741106987
1667379404.4058094,908,0.0025885705836117268
1667379414.7377179,909,0.0025884127244353294
1667379424.801136,910,0.0025882560294121504
1667379434.9680502,911,0.002588100265711546
1667379444.797927,912,0.002587945433333516
1667379455.8128188,913,0.0025877917651087046
1667379466.1331334,914,0.0025876390282064676
1667379476.3628194,915,0.0025874869897961617
1667379486.509946,916,0.002587336115539074
1667379496.662688,917,0.002587185939773917
1667379506.9091759,918,0.0025870364625006914
1667379517.8683593,919,0.0025868879165500402
1667379527.980391,920,0.0025867403019219637
1667379537.756756,921,0.0025865931529551744
1667379547.7433074,922,0.002586446702480316
1667379557.7582788,923,0.002586300950497389
1667379567.672029,924,0.002586155664175749
1667379577.553173,925,0.002586010843515396
1667379587.6169405,926,0.0025858667213469744
1667379598.2538865,927,0.00258572306483984
1667379608.3067825,928,0.002585579641163349
1667379618.072219,929,0.0025854366831481457
1667379627.8946078,930,0.002585293957963586
1667379637.9481125,931,0.0025851516984403133
1667379647.9905746,932,0.002585009438917041
1667379658.433768,933,0.002584867412224412
1667379668.4777677,934,0.002584725385531783
1667379678.4839146,935,0.0025845833588391542
1667379688.6088371,936,0.0025844413321465254
1667379698.521502,937,0.0025842993054538965
1667379708.5390515,938,0.0025841572787612677
1667379718.6932847,939,0.0025840147864073515
1667379728.9106731,940,0.0025838722940534353
1667379739.4872718,941,0.002583729336038232
1667379749.4753003,942,0.002583585912361741
1667379759.5180283,943,0.002583442023023963
1667379769.4450514,944,0.0025832979008555412
1667379779.5652444,945,0.0025831530801951885
1667379789.414553,946,0.002583007561042905
1667379800.6086707,947,0.0025828613433986902
1667379811.1547308,948,0.0025827144272625446
1667379821.010261,949,0.0025825665798038244
1667379830.8146298,950,0.0025824178010225296
1667379840.8379736,951,0.002582268323749304
1667379850.7044258,952,0.0025821176823228598
1667379860.6708171,953,0.0025819658767431974
1667379870.6986434,954,0.002581812907010317
1667379881.1712728,955,0.0025816590059548616
1667379891.5635357,956,0.002581503475084901
1667379902.0123065,957,0.0025813470128923655
1667379911.8171885,958,0.0025811889208853245
1667379921.7109697,959,0.0025810294318944216
1667379931.8775494,960,0.0025808685459196568
1667379942.2686608,961,0.0025807060301303864
1667379952.312647,962,0.0025805418845266104
1667379962.4508872,963,0.0025803763419389725
1667379972.3736663,964,0.0025802089367061853
1667379982.369478,965,0.0025800399016588926
1667379992.283073,966,0.0025798692367970943
1667380012.2121902,968,0.00257952231913805
1667380022.7786908,969,0.002579346066340804
1667380032.847318,970,0.0025791681837290525
1667380043.0912662,971,0.0025789884384721518
1667380053.4371576,972,0.002578806597739458
1667380063.35199,973,0.002578623127192259
1667380073.1651897,974,0.0025784377939999104
1667380083.7924683,975,0.002578250365331769
1667380093.8036299,976,0.002578061306849122
1667380103.8608222,977,0.002577870385721326
1667380113.8495216,978,0.0025776776019483805
1667380123.7262907,979,0.002577482955530286
1667380133.7425108,980,0.0025772866792976856
1667380143.7996755,981,0.00257708877325058
1667380153.6706007,982,0.002576889004558325
1667380164.166764,983,0.002576687606051564
1667380174.0908184,984,0.0025764848105609417
1667380193.9470878,986,0.00257607433013618
1667380203.9220812,987,0.002575867110863328
1667380213.7496076,988,0.0025756582617759705
1667380224.8423197,989,0.0025754484813660383
1667380234.889187,990,0.0025752373039722443
1667380245.0736225,991,0.002575024962425232
1667380255.141854,992,0.002574811689555645
1667380265.2764478,993,0.0025745974853634834
1667380275.2340045,994,0.0025743823498487473
1667380285.0627048,995,0.00257416651584208
1667380294.9444034,996,0.0025739497505128384
1667380305.7125835,997,0.0025737325195223093
1667380315.8905027,998,0.0025735145900398493
1667380325.912846,999,0.002573296194896102
1667380336.0675397,1000,0.002573077566921711
1667380345.9666672,1001,0.0025728584732860327
1667380355.8209012,1002,0.0025726391468197107
1667380366.3912416,1003,0.002572419820353389
1667380376.719447,1004,0.002572200261056423
1667380386.6171336,1005,0.0025719807017594576
1667380396.4143116,1006,0.002571761142462492
1667380406.588726,1007,0.0025715415831655264
1667380416.6146839,1008,0.0025713222566992044
1667380426.881732,1009,0.0025711029302328825
1667380437.0904272,1010,0.002570884069427848
1667380447.8405485,1011,0.0025706652086228132
1667380457.921949,1012,0.002570446813479066
1667380467.7665045,1013,0.002570228883996606
1667380477.822477,1014,0.002570010954514146
1667380487.8346689,1015,0.002569793490692973
1667380498.0949512,1016,0.0025695764925330877
1667380508.8413055,1017,0.0025693599600344896
1667380518.8855207,1018,0.002569143660366535
1667380528.8461914,1019,0.002568927826359868
1667380538.6999528,1020,0.0025687124580144882
1667380548.5507574,1021,0.002568497322499752
1667380558.2738798,1022,0.002568282652646303
1667380568.0263097,1023,0.002568068215623498
1667380577.7798886,1024,0.0025678544770926237
